price_per_night,room_type,normalized_price,catergorized_price_sec,catergorized_normalized_price_sec
57,room,-0.14308542727631915,100.0,-2.220446049250313e-16
300,apartment,0.06921878555511894,300.0,0.19999999999999973
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
395,apartment,0.3152991613561432,400.0,0.3999999999999997
30,room,-0.24817368023066683,50.0,-0.20000000000000018
217,apartment,-0.14577775330261805,250.0,-2.220446049250313e-16
103,apartment,-0.44107420426384714,150.0,-0.40000000000000013
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
33,room,-0.23649720768018373,50.0,-0.20000000000000018
482,apartment,0.5406569791949759,500.0,0.5999999999999996
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
105,apartment,-0.43589356477329927,150.0,-0.40000000000000013
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
190,apartment,-0.21571638642501442,200.0,-0.20000000000000018
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
157,apartment,-0.3011969380190544,200.0,-0.20000000000000018
366,apartment,0.24017988874319895,400.0,0.3999999999999997
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
185,apartment,-0.22866798515138412,200.0,-0.20000000000000018
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
500,apartment,0.5872827346099069,500.0,0.5999999999999996
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
57,room,-0.14308542727631915,100.0,-2.220446049250313e-16
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
159,apartment,-0.2960162985285065,200.0,-0.20000000000000018
88,apartment,-0.4799290004429563,100.0,-0.40000000000000013
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
105,apartment,-0.43589356477329927,150.0,-0.40000000000000013
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
130,apartment,-0.3711355711414508,150.0,-0.20000000000000018
77,room,-0.06524227693976534,100.0,-2.220446049250313e-16
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
350,apartment,0.19873477281881594,350.0,0.19999999999999973
999,apartment,1.8798522875016028,,1.9999999999999991
249,apartment,-0.06288752145385197,250.0,-2.220446049250313e-16
999,apartment,1.8798522875016028,,1.9999999999999991
999,apartment,1.8798522875016028,,1.9999999999999991
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
145,apartment,-0.3322807749623417,150.0,-0.20000000000000018
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
149,room,0.2149930642718284,150.0,0.3999999999999997
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
325,apartment,0.13397677918696743,350.0,0.19999999999999973
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
425,apartment,0.3930087537143614,450.0,0.3999999999999997
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
77,apartment,-0.5084225176409696,100.0,-0.40000000000000013
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
595,apartment,0.8333631104109311,600.0,0.9999999999999996
1000,apartment,1.8824426072468767,,1.9999999999999991
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
495,apartment,0.5743311358835371,500.0,0.5999999999999996
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
486,apartment,0.5510182581760718,500.0,0.5999999999999996
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
250,room,0.6081009734714252,250.0,0.7999999999999996
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
47,room,-0.18200700244459606,50.0,-2.220446049250313e-16
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
462,apartment,0.4888505842894972,500.0,0.5999999999999996
193,apartment,-0.2079454271891926,200.0,-0.20000000000000018
450,apartment,0.45776674734620987,450.0,0.5999999999999996
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
210,apartment,-0.1639099915195356,250.0,-2.220446049250313e-16
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
600,apartment,0.8463147091373008,600.0,0.9999999999999996
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
750,apartment,1.2348626709283919,750.0,1.3999999999999995
78,apartment,-0.5058321978956957,100.0,-0.40000000000000013
350,apartment,0.19873477281881594,350.0,0.19999999999999973
389,apartment,0.29975724288449956,400.0,0.3999999999999997
1799,apartment,3.9521080837207547,,
137,apartment,-0.35300333292453323,150.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
2500,room,9.36545538633373,,
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
35,room,-0.22871289264652836,50.0,-0.20000000000000018
125,room,0.12158128386796384,150.0,0.19999999999999973
138,apartment,-0.35041301317925927,150.0,-0.20000000000000018
521,apartment,0.6416794492606596,550.0,0.7999999999999996
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
29,room,-0.2520658377474945,50.0,-0.20000000000000018
146,apartment,-0.32969045521706775,150.0,-0.20000000000000018
400,apartment,0.3282507600825129,400.0,0.3999999999999997
210,room,0.4524146727983176,250.0,0.5999999999999996
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
215,room,0.47187546038245604,250.0,0.5999999999999996
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
50,apartment,-0.5783611507633659,50.0,-0.40000000000000013
127,apartment,-0.3789065303772726,150.0,-0.20000000000000018
62,apartment,-0.5472773138200787,100.0,-0.40000000000000013
100,room,0.024277345947271555,100.0,0.19999999999999973
650,apartment,0.9758306964009978,650.0,0.9999999999999996
695,apartment,1.092395084938325,700.0,1.1999999999999993
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
399,apartment,0.32566044033723895,400.0,0.3999999999999997
695,apartment,1.092395084938325,700.0,1.1999999999999993
120,room,0.10212049628382537,150.0,0.19999999999999973
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
149,room,0.2149930642718284,150.0,0.3999999999999997
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
83,room,-0.04188933183879919,100.0,-2.220446049250313e-16
184,apartment,-0.23125830489665805,200.0,-0.20000000000000018
164,apartment,-0.28306469980213683,200.0,-0.20000000000000018
299,apartment,0.06662846580984501,300.0,0.19999999999999973
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
399,apartment,0.32566044033723895,400.0,0.3999999999999997
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
150,room,0.2188852217886561,150.0,0.3999999999999997
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
94,apartment,-0.4643870819713126,100.0,-0.40000000000000013
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
95,room,0.004816558363133101,100.0,0.19999999999999973
50,apartment,-0.5783611507633659,50.0,-0.40000000000000013
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
38,room,-0.2170364200960453,50.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
150,room,0.2188852217886561,150.0,0.3999999999999997
295,apartment,0.05626718682874925,300.0,0.19999999999999973
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
450,apartment,0.45776674734620987,450.0,0.5999999999999996
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
109,apartment,-0.42553228579220354,150.0,-0.40000000000000013
185,apartment,-0.22866798515138412,200.0,-0.20000000000000018
245,apartment,-0.07324880043494773,250.0,-2.220446049250313e-16
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
1000,apartment,1.8824426072468767,,1.9999999999999991
500,room,1.581140352678348,500.0,1.5999999999999996
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
120,room,0.10212049628382537,150.0,0.19999999999999973
450,apartment,0.45776674734620987,450.0,0.5999999999999996
124,apartment,-0.38667748961309445,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
67,apartment,-0.534325715093709,100.0,-0.40000000000000013
374,apartment,0.2609024467053905,400.0,0.3999999999999997
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
99,room,0.020385188430443867,100.0,0.19999999999999973
1150,apartment,2.2709905690379677,,2.3999999999999995
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
70,room,-0.09248737955755917,100.0,-2.220446049250313e-16
108,apartment,-0.42812260553747744,150.0,-0.40000000000000013
355,apartment,0.21168637154518563,400.0,0.3999999999999997
525,apartment,0.6520407282417554,550.0,0.7999999999999996
650,apartment,0.9758306964009978,650.0,0.9999999999999996
280,apartment,0.01741239064964015,300.0,0.19999999999999973
155,apartment,-0.3063775775096023,200.0,-0.20000000000000018
117,apartment,-0.404809727830012,150.0,-0.40000000000000013
63,room,-0.11973248217535301,100.0,-2.220446049250313e-16
149,apartment,-0.3219194959812459,150.0,-0.20000000000000018
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
44,room,-0.19368347499507915,50.0,-2.220446049250313e-16
232,apartment,-0.10692295712350895,250.0,-2.220446049250313e-16
111,apartment,-0.42035164630165567,150.0,-0.40000000000000013
228,apartment,-0.11728423610460471,250.0,-2.220446049250313e-16
47,room,-0.18200700244459606,50.0,-2.220446049250313e-16
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
99,room,0.020385188430443867,100.0,0.19999999999999973
61,room,-0.12751679720900838,100.0,-2.220446049250313e-16
244,apartment,-0.07583912018022168,250.0,-2.220446049250313e-16
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
500,apartment,0.5872827346099069,500.0,0.5999999999999996
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
295,apartment,0.05626718682874925,300.0,0.19999999999999973
300,apartment,0.06921878555511894,300.0,0.19999999999999973
92,room,-0.006859914187349972,100.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
1000,apartment,1.8824426072468767,,1.9999999999999991
299,apartment,0.06662846580984501,300.0,0.19999999999999973
109,room,0.05930676359872077,150.0,0.19999999999999973
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
325,apartment,0.13397677918696743,350.0,0.19999999999999973
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
139,apartment,-0.3478226934339853,150.0,-0.20000000000000018
500,apartment,0.5872827346099069,500.0,0.5999999999999996
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
40,room,-0.2092521050623899,50.0,-0.20000000000000018
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
158,apartment,-0.2986066182737805,200.0,-0.20000000000000018
156,apartment,-0.30378725776432836,200.0,-0.20000000000000018
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
597,apartment,0.8385437499014791,600.0,0.9999999999999996
695,apartment,1.092395084938325,700.0,1.1999999999999993
69,apartment,-0.5291450756031612,100.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
895,apartment,1.610459033993113,900.0,1.7999999999999994
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
185,apartment,-0.22866798515138412,200.0,-0.20000000000000018
275,apartment,0.0044607919232704536,300.0,0.19999999999999973
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
94,apartment,-0.4643870819713126,100.0,-0.40000000000000013
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
302,apartment,0.07439942504566682,350.0,0.19999999999999973
399,apartment,0.32566044033723895,400.0,0.3999999999999997
325,apartment,0.13397677918696743,350.0,0.19999999999999973
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
460,apartment,0.48366994479894926,500.0,0.5999999999999996
136,apartment,-0.35559365266980714,150.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
200,room,0.41349309763004066,200.0,0.5999999999999996
184,apartment,-0.23125830489665805,200.0,-0.20000000000000018
99,room,0.020385188430443867,100.0,0.19999999999999973
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
999,apartment,1.8798522875016028,,1.9999999999999991
185,apartment,-0.22866798515138412,200.0,-0.20000000000000018
1095,apartment,2.128522983047901,,2.1999999999999993
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
120,room,0.10212049628382537,150.0,0.19999999999999973
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
235,apartment,-0.09915199788768714,250.0,-2.220446049250313e-16
120,room,0.10212049628382537,150.0,0.19999999999999973
89,apartment,-0.4773386806976823,100.0,-0.40000000000000013
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
70,apartment,-0.5265547558578871,100.0,-0.40000000000000013
111,apartment,-0.42035164630165567,150.0,-0.40000000000000013
299,apartment,0.06662846580984501,300.0,0.19999999999999973
459,apartment,0.48107962505367535,500.0,0.5999999999999996
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
150,room,0.2188852217886561,150.0,0.3999999999999997
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
55,apartment,-0.5654095520369963,100.0,-0.40000000000000013
300,apartment,0.06921878555511894,300.0,0.19999999999999973
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
185,apartment,-0.22866798515138412,200.0,-0.20000000000000018
90,apartment,-0.47474836095240835,100.0,-0.40000000000000013
209,apartment,-0.16650031126480958,250.0,-2.220446049250313e-16
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
500,room,1.581140352678348,500.0,1.5999999999999996
699,apartment,1.102756363919421,700.0,1.1999999999999993
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
450,apartment,0.45776674734620987,450.0,0.5999999999999996
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
375,apartment,0.26349276645066444,400.0,0.3999999999999997
60,room,-0.13140895472583608,100.0,-2.220446049250313e-16
850,apartment,1.493894645455786,850.0,1.5999999999999996
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
79,apartment,-0.5032418781504218,100.0,-0.40000000000000013
608,apartment,0.8670372670994924,650.0,0.9999999999999996
86,apartment,-0.48510963993350414,100.0,-0.40000000000000013
395,apartment,0.3152991613561432,400.0,0.3999999999999997
350,apartment,0.19873477281881594,350.0,0.19999999999999973
450,apartment,0.45776674734620987,450.0,0.5999999999999996
440,apartment,0.4318635498934705,450.0,0.5999999999999996
189,apartment,-0.21830670617028836,200.0,-0.20000000000000018
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
175,apartment,-0.25457118260412354,200.0,-0.20000000000000018
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
1000,apartment,1.8824426072468767,,1.9999999999999991
98,apartment,-0.4540258029902169,100.0,-0.40000000000000013
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
166,room,0.2811597420578992,200.0,0.3999999999999997
57,room,-0.14308542727631915,100.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
499,apartment,0.584692414864633,500.0,0.5999999999999996
499,apartment,0.584692414864633,500.0,0.5999999999999996
52,room,-0.16254621486045762,100.0,-2.220446049250313e-16
58,room,-0.13919326975949148,100.0,-2.220446049250313e-16
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
200,room,0.41349309763004066,200.0,0.5999999999999996
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
35,room,-0.22871289264652836,50.0,-0.20000000000000018
299,apartment,0.06662846580984501,300.0,0.19999999999999973
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
160,room,0.25780679695693304,200.0,0.3999999999999997
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
700,apartment,1.1053466836646948,700.0,1.1999999999999993
450,apartment,0.45776674734620987,450.0,0.5999999999999996
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
42,room,-0.20146779002873452,50.0,-0.20000000000000018
80,room,-0.05356580438928227,100.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
925,apartment,1.6881686263513314,950.0,1.7999999999999994
325,apartment,0.13397677918696743,350.0,0.19999999999999973
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
225,apartment,-0.12505519534042653,250.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
290,apartment,0.043315588102379544,300.0,0.19999999999999973
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
695,apartment,1.092395084938325,700.0,1.1999999999999993
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
199,apartment,-0.19240350871754897,200.0,-2.220446049250313e-16
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
95,apartment,-0.46179676222603866,100.0,-0.40000000000000013
550,apartment,0.7167987218736038,550.0,0.7999999999999996
155,apartment,-0.3063775775096023,200.0,-0.20000000000000018
125,room,0.12158128386796384,150.0,0.19999999999999973
220,room,0.4913362479665945,250.0,0.5999999999999996
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
400,apartment,0.3282507600825129,400.0,0.3999999999999997
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
275,apartment,0.0044607919232704536,300.0,0.19999999999999973
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
300,apartment,0.06921878555511894,300.0,0.19999999999999973
112,apartment,-0.4177613265563817,150.0,-0.40000000000000013
180,apartment,-0.2416195838777538,200.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
114,apartment,-0.41258068706583384,150.0,-0.40000000000000013
49,room,-0.17422268741094069,50.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
98,apartment,-0.4540258029902169,100.0,-0.40000000000000013
195,room,0.3940323100459022,200.0,0.3999999999999997
995,apartment,1.8694910085205072,,1.9999999999999991
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
499,apartment,0.584692414864633,500.0,0.5999999999999996
550,apartment,0.7167987218736038,550.0,0.7999999999999996
549,apartment,0.7142084021283299,550.0,0.7999999999999996
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
220,apartment,-0.13800679406679622,250.0,-2.220446049250313e-16
75,apartment,-0.5136031571315175,100.0,-0.40000000000000013
99,apartment,-0.4514354832449429,100.0,-0.40000000000000013
29,room,-0.2520658377474945,50.0,-0.20000000000000018
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
300,room,0.8027088493128097,300.0,0.9999999999999996
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
795,apartment,1.3514270594657192,800.0,1.3999999999999995
399,apartment,0.32566044033723895,400.0,0.3999999999999997
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
58,room,-0.13919326975949148,100.0,-2.220446049250313e-16
129,apartment,-0.37372589088672475,150.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
106,apartment,-0.43330324502802536,150.0,-0.40000000000000013
200,apartment,-0.189813188972275,200.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
999,apartment,1.8798522875016028,,1.9999999999999991
999,apartment,1.8798522875016028,,1.9999999999999991
120,apartment,-0.3970387685941902,150.0,-0.20000000000000018
999,apartment,1.8798522875016028,,1.9999999999999991
999,apartment,1.8798522875016028,,1.9999999999999991
999,apartment,1.8798522875016028,,1.9999999999999991
999,apartment,1.8798522875016028,,1.9999999999999991
59,room,-0.13530111224266378,100.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
388,apartment,0.2971669231392256,400.0,0.3999999999999997
55,room,-0.15086974230997455,100.0,-2.220446049250313e-16
137,apartment,-0.35300333292453323,150.0,-0.20000000000000018
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
279,apartment,0.014822070904366212,300.0,0.19999999999999973
399,apartment,0.32566044033723895,400.0,0.3999999999999997
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
449,apartment,0.45517642760093596,450.0,0.5999999999999996
250,room,0.6081009734714252,250.0,0.7999999999999996
110,apartment,-0.4229419660469296,150.0,-0.40000000000000013
386,apartment,0.29198628364867774,400.0,0.3999999999999997
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
30,room,-0.24817368023066683,50.0,-0.20000000000000018
3000,apartment,7.063082097794755,,
69,room,-0.09637953707438686,100.0,-2.220446049250313e-16
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
500,room,1.581140352678348,500.0,1.5999999999999996
115,apartment,-0.4099903673205599,150.0,-0.40000000000000013
165,apartment,-0.2804743800568629,200.0,-0.20000000000000018
400,apartment,0.3282507600825129,400.0,0.3999999999999997
67,room,-0.10416385210804224,100.0,-2.220446049250313e-16
100,room,0.024277345947271555,100.0,0.19999999999999973
195,apartment,-0.20276478769864473,200.0,-0.20000000000000018
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
79,room,-0.05745796190610995,100.0,-2.220446049250313e-16
180,room,0.33564994729348685,200.0,0.3999999999999997
270,apartment,-0.008490806803099245,300.0,-2.220446049250313e-16
100,room,0.024277345947271555,100.0,0.19999999999999973
450,apartment,0.45776674734620987,450.0,0.5999999999999996
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
300,apartment,0.06921878555511894,300.0,0.19999999999999973
325,apartment,0.13397677918696743,350.0,0.19999999999999973
150,room,0.2188852217886561,150.0,0.3999999999999997
35,room,-0.22871289264652836,50.0,-0.20000000000000018
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
97,apartment,-0.4566161227354908,100.0,-0.40000000000000013
75,room,-0.07302659197342072,100.0,-2.220446049250313e-16
40,room,-0.2092521050623899,50.0,-0.20000000000000018
100,room,0.024277345947271555,100.0,0.19999999999999973
250,room,0.6081009734714252,250.0,0.7999999999999996
85,apartment,-0.48769995967877805,100.0,-0.40000000000000013
85,room,-0.03410501680514381,100.0,-2.220446049250313e-16
179,apartment,-0.24420990362302775,200.0,-0.20000000000000018
145,apartment,-0.3322807749623417,150.0,-0.20000000000000018
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
42,room,-0.20146779002873452,50.0,-0.20000000000000018
150,apartment,-0.319329176235972,150.0,-0.20000000000000018
169,apartment,-0.27011310107576714,200.0,-0.20000000000000018
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
50,room,-0.170330529894113,50.0,-2.220446049250313e-16
1083,apartment,2.097439146104614,,2.1999999999999993
385,apartment,0.28939596390340383,400.0,0.3999999999999997
45,room,-0.18979131747825145,50.0,-2.220446049250313e-16
80,apartment,-0.5006515584051477,100.0,-0.40000000000000013
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
48,room,-0.17811484492776838,50.0,-2.220446049250313e-16
65,room,-0.11194816714169763,100.0,-2.220446049250313e-16
94,apartment,-0.4643870819713126,100.0,-0.40000000000000013
43,room,-0.19757563251190682,50.0,-2.220446049250313e-16
395,apartment,0.3152991613561432,400.0,0.3999999999999997
78,apartment,-0.5058321978956957,100.0,-0.40000000000000013
125,apartment,-0.3840871698678205,150.0,-0.20000000000000018
62,room,-0.1236246396921807,100.0,-2.220446049250313e-16
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
140,apartment,-0.3452323736887114,150.0,-0.20000000000000018
100,apartment,-0.44884516349966896,100.0,-0.40000000000000013
250,apartment,-0.06029720170857804,250.0,-2.220446049250313e-16
